City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
136,kutina,45.475,16.7819,278.54,92,88,0.86,HR,1677882848
137,kahului,20.8947,-156.47,299.16,69,40,9.26,US,1677882849
138,clyde river,70.4692,-68.5914,250.28,59,40,6.17,CA,1677882851
139,codrington,-38.2667,141.9667,290.84,72,100,2.83,AU,1677882852
140,husainabad,24.5333,84.0167,293.6,32,0,2.32,IN,1677882853
141,alofi,-19.0595,-169.9187,302.09,84,75,3.6,NU,1677882855
142,aksu,41.1231,80.2644,277.47,45,37,1.42,CN,1677882857
143,tasiilaq,65.6145,-37.6368,272.24,97,100,4.61,GL,1677882858
144,havre-saint-pierre,50.2334,-63.5986,266.15,45,0,7.72,CA,1677882859
145,calama,-22.4667,-68.9333,295.42,35,0,9.77,CL,1677882753
146,eldersburg,39.4037,-76.9503,277.07,89,100,4.92,US,1677882862
147,pontianak,-0.0333,109.3333,297.14,100,75,1.54,ID,1677882661
148,mar del plata,-38.0023,-57.5575,304.16,48,20,3.6,AR,1677882623
149,cacahuatepec,16.8861,-99.6106,301.91,54,11,4.03,MX,1677882865
150,beringovskiy,63.05,179.3167,252.69,98,100,5.2,RU,1677882866
151,campoverde,-8.4753,-74.8058,304.98,76,92,1.05,PE,1677882868
152,sao joao da barra,-21.6403,-41.0511,300.2,85,51,8.19,BR,1677882869
153,ilulissat,69.2167,-51.1,267.16,93,20,0.0,GL,1677882622
154,metro,-5.1131,105.3067,295.71,94,82,1.16,ID,1677882873
155,meulaboh,4.1363,96.1285,296.65,88,98,0.97,ID,1677882874
156,victoria,22.2855,114.1577,292.01,76,13,3.58,HK,1677882706
157,nuuk,64.1835,-51.7216,281.49,61,100,6.17,GL,1677882705
158,dalvik,65.9702,-18.5286,274.11,79,99,3.16,IS,1677882877
159,leningradskiy,69.3833,178.4167,240.08,96,74,1.94,RU,1677882879
160,hirara,24.8,125.2833,288.07,82,40,1.54,JP,1677882881
161,igrim,63.1906,64.4162,247.17,100,99,1.05,RU,1677882882
162,pilar,-9.5972,-35.9567,299.11,79,11,2.73,BR,1677882884
