City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,auckland,-36.8667,174.7667,16.18,66,5,1.03,NZ,1678199401
366,kapoeta,4.7717,33.5903,35.88,23,82,8.47,SS,1678199413
367,kamaishi,39.2667,141.8833,6.59,84,1,3.11,JP,1678199481
368,roma,43.2128,-75.4557,-1.29,60,0,6.17,US,1678199482
369,beira,-19.8436,34.8389,30.05,66,20,5.14,MZ,1678199484
370,gondanglegi,-7.7479,112.0132,23.68,92,67,1.58,ID,1678199485
371,makurdi,7.7411,8.5121,41.81,19,17,1.45,NG,1678199486
372,ouesso,1.6136,16.0517,31.21,51,77,2.5,CG,1678199487
373,kilimatinde,-5.85,34.95,29.95,34,15,2.4,TZ,1678199488
374,lavrentiya,65.5833,-171.0,-15.21,96,100,4.25,RU,1678199490
375,pisco,-13.7,-76.2167,24.45,83,0,2.06,PE,1678199491
376,chumikan,54.7183,135.315,-17.05,98,94,2.41,RU,1678199492
377,salinopolis,-0.6136,-47.3561,27.01,87,93,5.56,BR,1678199493
378,ilulissat,69.2167,-51.1,-2.49,62,16,5.79,GL,1678199494
379,rio grande city,26.3798,-98.8203,24.5,72,47,6.23,US,1678199495
380,broome,42.2506,-75.833,0.56,62,100,4.92,US,1678199498
381,deputatskiy,69.3,139.9,-30.54,100,98,1.05,RU,1678199499
382,hingoli,19.7167,77.15,25.52,32,56,2.35,IN,1678199500
383,limbang,4.75,115.0,26.06,95,93,0.83,MY,1678199501
384,skreia,60.65,10.9333,-3.7,82,100,1.42,NO,1678199503
385,bayji,34.9311,43.487,19.62,30,100,2.64,IQ,1678199504
386,fomboni,-12.28,43.7425,28.17,70,100,6.15,KM,1678199505
387,cabra,37.4725,-4.4421,14.57,71,99,4.72,ES,1678199506
388,saint-joseph,-21.3667,55.6167,27.21,85,98,5.98,RE,1678199405
389,ciudad bolivar,8.1222,-63.5497,31.77,42,96,4.1,VE,1678199508
390,fereydun kenar,36.6864,52.5225,11.12,93,100,1.03,IR,1678199510
391,abu kamal,34.4506,40.9171,19.42,30,100,2.18,SY,1678199511
392,okhotsk,59.3833,143.3,-24.88,97,41,1.61,RU,1678199512
393,iskateley,67.6803,53.1512,-21.7,87,97,3.83,RU,1678199513
394,ambon,-3.6954,128.1814,25.08,94,40,1.54,ID,1678199514
395,cabedelo,-6.9811,-34.8339,32.37,67,96,7.12,BR,1678199515
396,tongchuan,35.0806,109.0897,15.15,25,100,2.65,CN,1678199517
397,te anau,-45.4167,167.7167,13.94,95,98,1.95,NZ,1678199518
398,san-pedro,4.7485,-6.6363,30.33,67,99,4.77,CI,1678199519
399,caravelas,-17.7125,-39.2481,30.34,58,21,4.6,BR,1678199521
400,eluru,16.7,81.1,29.05,57,74,4.26,IN,1678199376
401,labrea,-7.2586,-64.7981,23.06,98,100,0.78,BR,1678199524
402,majene,-3.5403,118.9707,25.55,83,87,2.99,ID,1678199527
403,ostrovnoy,68.0531,39.5131,-17.07,93,51,4.63,RU,1678199529
404,inuvik,68.3499,-133.7218,-26.52,76,0,4.12,CA,1678199530
405,abalak,58.1286,68.5944,-4.42,95,100,2.21,RU,1678199531
406,vitim,59.4511,112.5578,-11.27,94,100,1.63,RU,1678199532
407,santa rita,-7.1139,-34.9781,32.37,55,75,7.2,BR,1678199533
408,barinas,8.6226,-70.2075,25.02,73,100,0.0,VE,1678199535
409,quang ngai,15.1167,108.8,18.79,86,0,1.69,VN,1678199536
410,luzhou,28.8724,105.4405,14.63,89,68,1.59,CN,1678199537
411,sabang,5.8933,95.3214,27.83,70,2,7.95,ID,1678199538
412,maltahohe,-24.8333,16.9833,29.8,7,0,11.35,NA,1678199539
413,nandi hills,0.1066,35.1838,27.49,23,86,0.36,KE,1678199541
414,tautira,-17.7333,-149.15,26.27,80,100,4.68,PF,1678199543
415,miandrivazo,-19.5167,45.4667,26.6,77,81,4.19,MG,1678199544
416,ketchikan,55.3422,-131.6461,-3.01,73,20,2.17,US,1678199545
417,qaqortoq,60.7167,-46.0333,-0.15,90,84,1.02,GL,1678199546
418,tezu,27.9167,96.1667,20.87,37,10,2.15,IN,1678199547
419,mozarlandia,-14.7447,-50.5706,30.46,62,57,2.34,BR,1678199549
420,borogontsy,62.6683,131.1683,-23.77,100,99,1.08,RU,1678199550
421,fujin,47.26,132.0322,-4.54,95,100,7.72,CN,1678199551
422,sao joao da barra,-21.6403,-41.0511,31.05,77,1,7.74,BR,1678199552
423,catuday,16.2923,119.8062,23.32,71,0,2.03,PH,1678199553
424,kismayo,-0.3582,42.5454,26.44,82,100,7.47,SO,1678199555
425,streator,41.1209,-88.8354,4.06,82,71,3.13,US,1678199556
426,boa vista,2.8197,-60.6733,28.99,61,75,9.26,BR,1678199557
427,port moresby,-9.4431,147.1797,23.68,94,40,3.6,PG,1678199558
428,sept-iles,50.2001,-66.3821,3.36,88,100,5.14,CA,1678199559
429,matara,5.9485,80.5353,26.08,75,17,5.29,LK,1678199560
430,kalabo,-14.97,22.6814,27.39,58,75,1.97,ZM,1678199561
431,grindavik,63.8424,-22.4338,-4.74,50,75,13.38,IS,1678199564
432,tyukalinsk,55.8732,72.1967,-4.7,93,100,4.97,RU,1678199565
433,tamworth,52.634,-1.6959,6.96,60,67,2.94,GB,1678199415
434,buzhakan,40.4529,44.521,8.66,57,11,1.07,AM,1678199567
435,port hardy,50.6996,-127.4199,6.0,81,100,8.23,CA,1678199568
436,lucan,53.3592,-6.4389,5.53,56,75,2.57,IE,1678199569
437,westport,41.1415,-73.3579,5.15,37,75,7.2,US,1678199570
438,saint-augustin,51.226,-58.6502,2.13,100,100,8.03,CA,1678199572
439,sinnamary,5.3833,-52.95,27.65,69,100,4.71,GF,1678199573
440,goya,-29.14,-59.2626,33.34,30,26,0.88,AR,1678199574
441,rusape,-18.5278,32.1284,22.22,67,94,3.07,ZW,1678199575
442,havelock,34.8791,-76.9013,21.66,69,2,4.47,US,1678199577
443,grand-lahou,5.1367,-5.0242,29.21,72,90,2.52,CI,1678199578
444,ixtapa,20.7,-105.2,15.57,94,0,2.06,MX,1678199579
445,bathsheba,13.2167,-59.5167,28.34,65,40,9.26,BB,1678199580
446,abu dhabi,24.4667,54.3667,28.06,54,0,3.6,AE,1678199347
447,klyuchi,52.2667,79.1667,0.6,98,100,7.66,RU,1678199582
448,jizan,17.3333,42.6667,29.52,50,0,3.04,SA,1678199583
449,tazovskiy,67.4667,78.7,-17.63,97,100,4.08,RU,1678199585
450,mach,29.8637,67.3298,21.22,32,23,1.03,PK,1678199586
451,southbridge,42.0751,-72.0334,3.42,50,76,4.92,US,1678199587
452,big rapids,43.6981,-85.4837,0.74,52,0,2.57,US,1678199590
453,rassvet,46.8333,40.75,6.29,74,99,4.94,RU,1678199592
454,mitsamiouli,-11.3847,43.2844,27.87,71,98,4.79,KM,1678199593
455,antalaha,-14.9003,50.2788,27.19,81,100,1.76,MG,1678199594
456,teguldet,57.3064,88.1667,-4.49,91,98,4.68,RU,1678199595
457,awash,8.9833,40.1667,31.35,20,6,6.92,ET,1678199596
458,mercedes,-34.6515,-59.4307,30.48,13,60,3.9,AR,1678199597
459,bandarbeyla,9.4942,50.8122,25.42,75,3,6.19,SO,1678199599
460,oksovskiy,62.6062,39.8984,-5.73,96,100,1.23,RU,1678199600
461,bud,39.447,-86.1758,5.97,78,93,6.37,US,1678199601
462,kawalu,-7.3817,108.2082,22.72,95,93,0.27,ID,1678199602
463,geraldton,-28.7667,114.6,21.23,83,0,2.57,AU,1678199605
464,vanimo,-2.6741,141.3028,25.11,90,100,2.38,PG,1678199606
465,shahrud,36.4182,54.9763,13.55,54,97,1.78,IR,1678199607
466,praia da vitoria,38.7333,-27.0667,19.14,77,40,13.71,PT,1678199608
467,shimoda,34.6667,138.95,8.95,61,0,4.12,JP,1678199609
468,vredendal,-31.6683,18.5012,22.01,62,1,8.72,ZA,1678199610
469,calama,-22.4667,-68.9333,18.27,52,0,1.54,CL,1678199420
470,yerbogachen,61.2767,108.0108,-7.76,94,100,5.02,RU,1678199613
471,lata,40.1629,-8.3327,17.26,49,97,4.12,PT,1678199614
472,shestakovo,56.4915,103.96,-2.08,94,100,3.83,RU,1678199617
473,manggar,-2.8833,108.2667,25.45,86,65,2.88,ID,1678199619
474,arrifes,37.7667,-25.7,16.14,94,40,9.26,PT,1678199620
475,batagay-alyta,67.8006,130.4114,-34.71,94,24,2.62,RU,1678199621
476,baiyin,36.5583,104.2081,5.81,30,36,0.54,CN,1678199496
477,thung song,8.1645,99.6804,22.99,89,5,2.63,TH,1678199623
478,college place,46.0493,-118.3883,3.57,77,0,0.89,US,1678199625
479,nanortalik,60.1432,-45.2371,0.54,88,40,5.05,GL,1678199626
480,ano mera,37.45,25.4,16.48,72,20,11.04,GR,1678199627
481,oum hadjer,13.2954,19.6966,39.94,7,100,4.33,TD,1678199628
482,otane,-39.8833,176.6333,11.12,93,2,1.2,NZ,1678199629
483,general roca,-39.0333,-67.5833,25.72,33,25,0.49,AR,1678199630
484,raudeberg,61.9875,5.1352,0.37,75,77,4.43,NO,1678199632
485,saint john,45.2727,-66.0677,1.0,86,100,4.12,CA,1678199633
486,chichimila,20.6167,-88.2167,22.03,53,97,2.09,MX,1678199634
487,bekhtery,46.251,32.2927,7.7,85,94,7.39,UA,1678199635
488,san patricio,28.017,-97.5169,24.38,75,42,5.39,US,1678199636
489,windsor locks,41.9293,-72.6273,4.93,43,20,6.69,US,1678199637
490,haines junction,60.7522,-137.5108,-8.03,86,100,1.54,CA,1678199639
491,urengoy,65.9667,78.3667,-26.77,95,38,5.79,RU,1678199640
492,atar,20.5169,-13.0499,36.14,8,0,5.23,MR,1678199641
493,nouadhibou,20.931,-17.0347,28.99,39,0,4.12,MR,1678199644
494,quesnel,52.9999,-122.5029,-14.72,85,100,3.09,CA,1678199645
495,evensk,61.95,159.2333,-12.51,96,100,1.55,RU,1678199646
496,korem,12.5058,39.5228,16.79,31,7,4.16,ET,1678199648
497,qui nhon,13.7667,109.2333,21.08,76,4,3.29,VN,1678199649
498,taoudenni,22.6783,-3.9836,34.14,7,0,1.2,ML,1678199651
499,ojinaga,29.5667,-104.4167,13.53,28,0,0.0,MX,1678199652
500,altay,47.8667,88.1167,-1.67,91,100,1.96,CN,1678199653
501,kargasok,59.0556,80.8572,-9.56,97,100,2.19,RU,1678199654
502,santa maria,-29.6842,-53.8069,25.61,89,75,3.09,BR,1678199403
503,conceicao do araguaia,-8.2578,-49.2647,28.29,77,99,1.22,BR,1678199656
504,tuatapere,-46.1333,167.6833,13.97,92,100,2.59,NZ,1678199658
505,belle fourche,44.6714,-103.8522,-2.5,93,100,4.19,US,1678199659
506,botou,38.0667,116.5667,16.75,22,60,4.78,CN,1678199497
507,araria,26.15,87.5167,23.97,19,0,3.28,IN,1678199661
508,afsin,38.2477,36.914,9.03,46,100,3.56,TR,1678199663
509,nizhniy ingash,56.2,96.53,-2.85,79,88,6.39,RU,1678199664
510,fallon,39.4735,-118.7774,-2.82,80,20,2.06,US,1678199665
511,marawi,7.9986,124.2928,20.1,97,91,1.28,PH,1678199666
512,vanderhoof,54.0166,-124.0198,-23.66,100,99,0.33,CA,1678199667
513,paamiut,61.994,-49.6678,-1.72,78,8,3.51,GL,1678199668
514,port hueneme,34.1478,-119.1951,7.37,92,0,2.57,US,1678199670
515,ouadda,8.0777,22.4007,36.45,19,94,3.97,CF,1678199671
516,wuda,39.4994,106.7117,6.83,30,0,1.48,CN,1678199672
517,hovd,48.0056,91.6419,1.57,42,24,4.39,MN,1678199673
518,buraydah,26.326,43.975,29.25,12,100,2.82,SA,1678199674
519,tabriz,38.08,46.2919,12.7,24,20,3.09,IR,1678199676
520,guadalupe y calvo,26.1,-106.9667,12.69,22,71,1.38,MX,1678199677
521,russell,32.3502,-85.1999,22.6,88,75,0.0,US,1678199678
522,ratnagiri,16.9833,73.3,28.66,46,3,3.74,IN,1678199679
523,damietta,31.4165,31.8133,17.94,58,13,4.8,EG,1678199680
524,summerville,33.0185,-80.1757,23.84,77,0,4.63,US,1678199681
525,yuanping,38.7153,112.7575,13.15,20,0,10.2,CN,1678199523
526,talaya,61.3833,152.75,-24.49,100,100,0.22,RU,1678199685
527,shenkursk,62.1091,42.896,-4.62,97,100,2.06,RU,1678199686
528,gamba,-2.65,10.0,27.64,75,85,3.63,GA,1678199688
529,krasnoselkup,65.7,82.4667,-16.86,94,100,8.69,RU,1678199689
530,pahrump,36.2083,-115.9839,3.47,70,65,0.89,US,1678199690
531,khandbari,27.3747,87.2039,16.78,35,2,1.14,NP,1678199692
532,tetiyiv,49.3767,29.6647,6.45,51,82,2.54,UA,1678199693
533,mareeba,-17.0,145.4333,23.58,94,80,1.0,AU,1678199694
534,kalmunai,7.4167,81.8167,25.8,81,6,4.2,LK,1678199695
535,semporna,4.4818,118.6112,25.82,89,53,4.12,MY,1678199696
536,lerwick,60.1545,-1.1494,0.0,59,94,9.12,GB,1678199697
537,cintalapa,16.6951,-93.7272,23.6,71,100,0.93,MX,1678199699
538,santander,43.4647,-3.8044,15.4,74,40,3.6,ES,1678199701
539,bilma,18.6853,12.9164,37.56,6,30,2.21,NE,1678199702
540,bodden town,19.2833,-81.25,28.89,80,20,3.6,KY,1678199703
541,craig,40.5153,-107.5464,-8.67,78,100,0.0,US,1678199705
542,dryden,49.7833,-92.7503,-17.84,85,20,3.09,CA,1678199706
543,aykhal,66.0,111.5,-28.5,100,100,3.19,RU,1678199708
544,rocha,-34.4833,-54.3333,27.95,66,64,3.82,UY,1678199709
545,veraval,20.9,70.3667,24.78,73,0,2.88,IN,1678199710
546,plouzane,48.3833,-4.6167,9.03,93,100,6.17,FR,1678199711
547,mathbaria,22.2876,89.9593,24.02,67,58,2.96,BD,1678199713
548,itarema,-2.9248,-39.9167,30.69,58,15,7.79,BR,1678199714
549,vung tau,10.346,107.0843,24.52,72,14,10.37,VN,1678199715
550,road town,18.4167,-64.6167,28.02,65,20,2.06,VG,1678199449
551,lakes entrance,-37.8811,147.981,19.53,53,95,7.48,AU,1678199717
552,awbari,26.5921,12.7805,27.59,11,0,1.59,LY,1678199718
553,honningsvag,70.9821,25.9704,-8.14,79,100,1.54,NO,1678199720
554,phan thiet,10.9333,108.1,21.96,80,44,4.2,VN,1678199721
